avg_epoch_time_sec,batch_p50_ms,batch_p90_ms,epochs,peak_cupy_pool_used_mb,peak_gpu_used_mb,peak_process_rss_mb,run_name,samples_per_sec,time_speedup_vs_no_fusion,total_wall_time_sec,val_acc_at_0.10,val_mae,val_mse,val_rmse,variant
234.1790897,233.43507999996405,253.17544799999268,5,1559.699219,3266.5,564.3085938,train_eager_original,33.58143352069159,1,1170.9058234000001,0.6785,0.096185776,0.027389138561557048,0.16549664214586665,MyTorch no fusion
220.59460379999996,220.38966000000073,237.516548,5,1611.528809,3300.5,559.4648438,train_eager_dynamic_fused,35.636285634244075,1.0615812247715555,1102.9788995000001,0.6885,0.812474359,0.030773729,0.1780330732053838,Dynamic fused training
222.59410829999996,223.17480000019714,239.4371200000387,5,1494.205078,2980.6,564.5195313,train_jit_fused,35.312539407646696,1.0520453190269818,1112.9754819000004,0.9335,0.055849849987775084,0.022379434177826625,0.14959757410408306,JIT fused training
